Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database,delete_flag,location_parts,Region
586.0,86945.0,86945,93550.0,AFR::CMR::North-West,2018-01-22,2018-01-28,0,0,0,,2018-01-28,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
587.0,86946.0,86946,93551.0,AFR::CMR::North-West,2018-01-29,2018-02-04,0,0,0,,2018-02-04,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
588.0,86947.0,86947,93552.0,AFR::CMR::North-West,2018-02-05,2018-02-11,0,0,0,,2018-02-11,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
589.0,86948.0,86948,93553.0,AFR::CMR::North-West,2018-02-12,2018-02-18,0,0,0,,2018-02-18,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
590.0,86949.0,86949,93554.0,AFR::CMR::North-West,2018-02-19,2018-02-25,0,0,0,,2018-02-25,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
591.0,86950.0,86950,93555.0,AFR::CMR::North-West,2018-02-26,2018-03-04,0,0,0,,2018-03-04,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
592.0,86951.0,86951,93556.0,AFR::CMR::North-West,2018-03-05,2018-03-11,0,0,0,,2018-03-11,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
593.0,86952.0,86952,93557.0,AFR::CMR::North-West,2018-03-12,2018-03-18,0,0,0,,2018-03-18,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
594.0,86953.0,86953,93558.0,AFR::CMR::North-West,2018-03-19,2018-03-25,0,0,0,,2018-03-25,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
595.0,86954.0,86954,93559.0,AFR::CMR::North-West,2018-03-26,2018-04-01,0,0,0,,2018-04-01,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
596.0,86955.0,86955,93560.0,AFR::CMR::North-West,2018-04-02,2018-04-08,0,0,0,,2018-04-08,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
597.0,86956.0,86956,93561.0,AFR::CMR::North-West,2018-04-09,2018-04-15,0,0,0,,2018-04-15,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
598.0,86957.0,86957,93562.0,AFR::CMR::North-West,2018-04-16,2018-04-22,0,0,0,,2018-04-22,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
599.0,86958.0,86958,93563.0,AFR::CMR::North-West,2018-04-23,2018-04-29,0,0,0,,2018-04-29,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
600.0,86959.0,86959,93564.0,AFR::CMR::North-West,2018-04-30,2018-05-06,0,0,0,,2018-05-06,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
601.0,86960.0,86960,93565.0,AFR::CMR::North-West,2018-05-07,2018-05-13,0,0,0,,2018-05-13,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
602.0,86961.0,86961,93566.0,AFR::CMR::North-West,2018-05-14,2018-05-20,0,58,36,0.0,2018-05-20,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
603.0,86962.0,86962,93567.0,AFR::CMR::North-West,2018-05-21,2018-05-27,0,0,0,,2018-05-27,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
604.0,86963.0,86963,93568.0,AFR::CMR::North-West,2018-05-28,2018-06-03,0,0,0,,2018-06-03,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
605.0,86964.0,86964,93569.0,AFR::CMR::North-West,2018-06-04,2018-06-10,0,0,0,,2018-06-10,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
606.0,86965.0,86965,93570.0,AFR::CMR::North-West,2018-06-11,2018-06-17,0,0,0,,2018-06-17,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
607.0,86966.0,86966,93571.0,AFR::CMR::North-West,2018-06-18,2018-06-24,1,121,64,1.56,2018-06-24,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
608.0,86967.0,86967,93572.0,AFR::CMR::North-West,2018-06-25,2018-07-01,0,0,0,,2018-07-01,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
609.0,86968.0,86968,93573.0,AFR::CMR::North-West,2018-07-02,2018-07-08,0,0,0,,2018-07-08,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
610.0,86969.0,86969,93574.0,AFR::CMR::North-West,2018-07-09,2018-07-15,0,0,0,,2018-07-15,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
611.0,86970.0,86970,93575.0,AFR::CMR::North-West,2018-07-16,2018-07-22,0,0,0,,2018-07-22,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
612.0,86971.0,86971,93576.0,AFR::CMR::North-West,2018-07-23,2018-07-29,0,0,0,,2018-07-29,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
613.0,86972.0,86972,93577.0,AFR::CMR::North-West,2018-07-30,2018-08-05,0,0,0,,2018-08-05,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
614.0,86973.0,86973,93578.0,AFR::CMR::North-West,2018-08-06,2018-08-12,0,0,0,,2018-08-12,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
615.0,86974.0,86974,93579.0,AFR::CMR::North-West,2018-08-13,2018-08-19,0,0,0,,2018-08-19,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
616.0,86975.0,86975,93580.0,AFR::CMR::North-West,2018-08-27,2018-09-02,0,0,0,,2018-09-02,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
617.0,86976.0,86976,93581.0,AFR::CMR::North-West,2018-09-03,2018-09-09,0,0,0,,2018-09-09,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
618.0,86977.0,86977,93582.0,AFR::CMR::North-West,2018-09-10,2018-09-16,0,0,0,,2018-09-16,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
619.0,86978.0,86978,93583.0,AFR::CMR::North-West,2018-09-17,2018-09-23,0,0,0,,2018-09-23,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
620.0,86979.0,86979,93584.0,AFR::CMR::North-West,2018-09-24,2018-09-30,0,0,0,,2018-09-30,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
621.0,86980.0,86980,93585.0,AFR::CMR::North-West,2018-10-01,2018-10-07,0,0,0,,2018-10-07,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
622.0,86981.0,86981,93586.0,AFR::CMR::North-West,2018-10-08,2018-10-14,0,148,34,0.0,2018-10-14,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
623.0,86982.0,86982,93587.0,AFR::CMR::North-West,2018-10-15,2018-10-21,0,0,0,,2018-10-21,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
624.0,86983.0,86983,93588.0,AFR::CMR::North-West,2018-10-22,2018-10-28,0,0,0,,2018-10-28,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
625.0,86984.0,86984,93589.0,AFR::CMR::North-West,2018-10-29,2018-11-04,0,0,0,,2018-11-04,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
626.0,86985.0,86985,93590.0,AFR::CMR::North-West,2018-11-05,2018-11-11,0,0,0,,2018-11-11,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
627.0,86986.0,86986,93591.0,AFR::CMR::North-West,2018-11-12,2018-11-18,0,0,0,,2018-11-18,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
628.0,86987.0,86987,93592.0,AFR::CMR::North-West,2018-11-19,2018-11-25,0,0,0,,2018-11-25,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
629.0,86988.0,86988,93593.0,AFR::CMR::North-West,2018-11-26,2018-12-02,0,0,0,,2018-12-02,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
630.0,86989.0,86989,93594.0,AFR::CMR::North-West,2018-12-10,2018-12-16,0,0,0,,2018-12-16,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
631.0,86990.0,86990,93595.0,AFR::CMR::North-West,2018-12-17,2018-12-23,0,0,0,,2018-12-23,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
632.0,86991.0,86991,93596.0,AFR::CMR::North-West,2018-12-24,2018-12-30,0,6,0,,2018-12-30,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
633.0,86992.0,86992,93597.0,AFR::CMR::North-West,2018-12-31,2019-01-06,0,0,0,,2019-01-06,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
634.0,86993.0,86993,93598.0,AFR::CMR::North-West,2019-01-07,2019-01-13,0,0,0,,2019-01-13,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
635.0,86994.0,86994,93599.0,AFR::CMR::North-West,2019-01-14,2019-01-20,0,0,0,,2019-01-20,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
636.0,86995.0,86995,93600.0,AFR::CMR::North-West,2019-01-21,2019-01-27,0,0,0,,2019-01-27,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
637.0,86996.0,86996,93601.0,AFR::CMR::North-West,2019-01-28,2019-02-03,0,0,0,,2019-02-03,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
638.0,86997.0,86997,93602.0,AFR::CMR::North-West,2019-02-04,2019-02-10,0,0,0,,2019-02-10,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
639.0,86998.0,86998,93603.0,AFR::CMR::North-West,2019-02-11,2019-02-17,0,0,0,,2019-02-17,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
640.0,86999.0,86999,93604.0,AFR::CMR::North-West,2019-02-18,2019-02-24,0,0,0,,2019-02-24,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
641.0,87000.0,87000,93605.0,AFR::CMR::North-West,2019-02-25,2019-03-03,0,0,0,,2019-03-03,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
642.0,87001.0,87001,93606.0,AFR::CMR::North-West,2019-03-04,2019-03-10,0,0,0,,2019-03-10,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
643.0,87002.0,87002,93607.0,AFR::CMR::North-West,2019-03-11,2019-03-17,0,0,0,,2019-03-17,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
644.0,87003.0,87003,93608.0,AFR::CMR::North-West,2019-03-18,2019-03-24,0,0,0,,2019-03-24,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
645.0,87004.0,87004,93609.0,AFR::CMR::North-West,2019-05-13,2019-05-19,0,0,0,,2019-05-19,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,North-West
646.0,87005.0,87005,94429.0,AFR::CMR::South,2018-01-01,2018-01-07,0,0,0,,2018-01-07,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
647.0,87006.0,87006,94430.0,AFR::CMR::South,2018-01-08,2018-01-14,0,0,0,,2018-01-14,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
648.0,87007.0,87007,94431.0,AFR::CMR::South,2018-01-15,2018-01-21,0,0,0,,2018-01-21,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
649.0,87008.0,87008,94432.0,AFR::CMR::South,2018-01-22,2018-01-28,0,14,7,0.0,2018-01-28,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
650.0,87009.0,87009,94433.0,AFR::CMR::South,2018-01-29,2018-02-04,0,0,0,,2018-02-04,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
651.0,87010.0,87010,94434.0,AFR::CMR::South,2018-02-05,2018-02-11,0,0,0,,2018-02-11,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
652.0,87011.0,87011,94435.0,AFR::CMR::South,2018-02-12,2018-02-18,0,0,0,,2018-02-18,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
653.0,87012.0,87012,94436.0,AFR::CMR::South,2018-02-19,2018-02-25,0,37,23,0.0,2018-02-25,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
654.0,87013.0,87013,94437.0,AFR::CMR::South,2018-02-26,2018-03-04,0,0,0,,2018-03-04,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
655.0,87014.0,87014,94438.0,AFR::CMR::South,2018-03-05,2018-03-11,0,0,0,,2018-03-11,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
656.0,87015.0,87015,94439.0,AFR::CMR::South,2018-03-12,2018-03-18,0,0,0,,2018-03-18,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
657.0,87016.0,87016,94440.0,AFR::CMR::South,2018-03-19,2018-03-25,0,0,0,,2018-03-25,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
658.0,87017.0,87017,94441.0,AFR::CMR::South,2018-03-26,2018-04-01,0,0,0,,2018-04-01,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
659.0,87018.0,87018,94442.0,AFR::CMR::South,2018-04-02,2018-04-08,0,0,0,,2018-04-08,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
660.0,87019.0,87019,94443.0,AFR::CMR::South,2018-04-09,2018-04-15,0,0,0,,2018-04-15,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
661.0,87020.0,87020,94444.0,AFR::CMR::South,2018-04-16,2018-04-22,0,0,0,,2018-04-22,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
662.0,87021.0,87021,94445.0,AFR::CMR::South,2018-04-23,2018-04-29,0,0,0,,2018-04-29,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
663.0,87022.0,87022,94446.0,AFR::CMR::South,2018-04-30,2018-05-06,0,0,0,,2018-05-06,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
664.0,87023.0,87023,94447.0,AFR::CMR::South,2018-05-07,2018-05-13,0,0,0,,2018-05-13,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
665.0,87024.0,87024,94448.0,AFR::CMR::South,2018-05-14,2018-05-20,0,0,0,,2018-05-20,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
666.0,87025.0,87025,94449.0,AFR::CMR::South,2018-05-21,2018-05-27,0,0,0,,2018-05-27,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
667.0,87026.0,87026,94450.0,AFR::CMR::South,2018-05-28,2018-06-03,0,0,0,,2018-06-03,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
668.0,87027.0,87027,94451.0,AFR::CMR::South,2018-06-04,2018-06-10,0,0,0,,2018-06-10,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
669.0,87028.0,87028,94452.0,AFR::CMR::South,2018-06-11,2018-06-17,0,0,0,,2018-06-17,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
670.0,87029.0,87029,94453.0,AFR::CMR::South,2018-06-18,2018-06-24,0,0,0,,2018-06-24,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
671.0,87030.0,87030,94454.0,AFR::CMR::South,2018-06-25,2018-07-01,0,0,0,,2018-07-01,2.0,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0.0,2.0,South
