,Unnamed: 0.1,Unnamed: 0,Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database,delete_flag,location_parts,Region
212,86563,86563,86839,AFR::CMR::Centre,2018-05-28,2018-06-03,0,0,0,,2018-06-03,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
213,86564,86564,86840,AFR::CMR::Centre,2018-06-04,2018-06-10,0,0,0,,2018-06-10,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
214,86565,86565,86841,AFR::CMR::Centre,2018-06-11,2018-06-17,0,0,0,,2018-06-17,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
215,86566,86566,86842,AFR::CMR::Centre,2018-06-18,2018-06-24,0,0,0,,2018-06-24,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
216,86567,86567,86843,AFR::CMR::Centre,2018-06-25,2018-07-01,0,0,0,,2018-07-01,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
217,86568,86568,86844,AFR::CMR::Centre,2018-07-02,2018-07-08,0,0,0,,2018-07-08,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
218,86569,86569,86845,AFR::CMR::Centre,2018-07-09,2018-07-15,0,36,9,0.0,2018-07-15,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
219,86570,86570,86846,AFR::CMR::Centre,2018-07-16,2018-07-22,0,77,0,,2018-07-22,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 28 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
220,86571,86571,86847,AFR::CMR::Centre,2018-07-23,2018-07-29,0,0,0,,2018-07-29,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 16 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
221,86572,86572,86848,AFR::CMR::Centre,2018-07-30,2018-08-05,1,63,23,4.35,2018-08-05,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 17 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
222,86573,86573,86850,AFR::CMR::Centre,2018-08-13,2018-08-19,0,78,0,,2018-08-19,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
223,86574,86574,86851,AFR::CMR::Centre,2018-08-27,2018-09-02,3,226,119,2.52,2018-09-02,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
224,86575,86575,86852,AFR::CMR::Centre,2018-09-03,2018-09-09,0,0,0,,2018-09-09,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
225,86576,86576,86853,AFR::CMR::Centre,2018-09-10,2018-09-16,0,0,0,,2018-09-16,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
226,86577,86577,86854,AFR::CMR::Centre,2018-09-17,2018-09-23,0,0,0,,2018-09-23,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
227,86578,86578,86855,AFR::CMR::Centre,2018-09-24,2018-09-30,0,0,0,,2018-09-30,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
228,86579,86579,86856,AFR::CMR::Centre,2018-10-01,2018-10-07,0,0,0,,2018-10-07,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
229,86580,86580,86857,AFR::CMR::Centre,2018-10-08,2018-10-14,0,0,0,,2018-10-14,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
230,86581,86581,86858,AFR::CMR::Centre,2018-10-15,2018-10-21,0,0,0,,2018-10-21,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
231,86582,86582,86859,AFR::CMR::Centre,2018-10-22,2018-10-28,0,0,0,,2018-10-28,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
232,86583,86583,86860,AFR::CMR::Centre,2018-10-29,2018-11-04,0,0,0,,2018-11-04,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
233,86584,86584,86861,AFR::CMR::Centre,2018-11-05,2018-11-11,0,0,0,,2018-11-11,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
234,86585,86585,86862,AFR::CMR::Centre,2018-11-12,2018-11-18,0,0,0,,2018-11-18,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
235,86586,86586,86863,AFR::CMR::Centre,2018-11-19,2018-11-25,0,0,0,,2018-11-25,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
236,86587,86587,86864,AFR::CMR::Centre,2018-11-26,2018-12-02,0,9,5,0.0,2018-12-02,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
237,86588,86588,86865,AFR::CMR::Centre,2018-12-03,2018-12-09,0,0,0,,2018-12-09,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
238,86589,86589,86866,AFR::CMR::Centre,2018-12-10,2018-12-16,0,0,0,,2018-12-16,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
239,86590,86590,86867,AFR::CMR::Centre,2018-12-17,2018-12-23,0,0,0,,2018-12-23,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
240,86591,86591,86868,AFR::CMR::Centre,2018-12-24,2018-12-30,0,0,0,,2018-12-30,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
241,86592,86592,86869,AFR::CMR::Centre,2018-12-31,2019-01-06,0,0,0,,2019-01-06,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
242,86593,86593,86870,AFR::CMR::Centre,2019-01-07,2019-01-13,0,0,0,,2019-01-13,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
243,86594,86594,86871,AFR::CMR::Centre,2019-01-14,2019-01-20,0,0,0,,2019-01-20,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
244,86595,86595,86872,AFR::CMR::Centre,2019-01-21,2019-01-27,0,0,0,,2019-01-27,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
245,86596,86596,86873,AFR::CMR::Centre,2019-01-28,2019-02-03,0,0,0,,2019-02-03,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
246,86597,86597,86874,AFR::CMR::Centre,2019-02-04,2019-02-10,0,0,0,,2019-02-10,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
247,86598,86598,86875,AFR::CMR::Centre,2019-02-11,2019-02-17,0,0,0,,2019-02-17,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
248,86599,86599,86876,AFR::CMR::Centre,2019-02-18,2019-02-24,0,0,0,,2019-02-24,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
249,86600,86600,86877,AFR::CMR::Centre,2019-02-25,2019-03-03,0,24,0,,2019-03-03,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
250,86601,86601,86878,AFR::CMR::Centre,2019-03-04,2019-03-10,0,0,0,,2019-03-10,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
251,86602,86602,86879,AFR::CMR::Centre,2019-03-11,2019-03-17,0,0,0,,2019-03-17,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
252,86603,86603,86880,AFR::CMR::Centre,2019-03-18,2019-03-24,0,0,0,,2019-03-24,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
253,86604,86604,86881,AFR::CMR::Centre,2019-05-13,2019-05-19,0,0,0,,2019-05-19,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
254,86605,86605,86882,AFR::CMR::Centre,2022-01-03,2022-07-03,0,151,0,,2022-07-03,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 151 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
255,86606,86606,86883,AFR::CMR::Centre,2022-02-21,2022-02-27,0,0,0,,2022-02-27,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
256,86607,86607,86884,AFR::CMR::Centre,2022-02-28,2022-03-06,0,0,0,,2022-03-06,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
257,86608,86608,86885,AFR::CMR::Centre,2022-03-07,2022-03-13,0,0,0,,2022-03-13,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
258,86609,86609,86886,AFR::CMR::Centre,2022-03-14,2022-03-20,1,70,44,2.27,2022-03-20,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 17 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
259,86610,86610,86887,AFR::CMR::Centre,2022-03-21,2022-03-27,0,44,13,0.0,2022-03-27,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 8 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
260,86611,86611,86888,AFR::CMR::Centre,2022-03-28,2022-04-03,0,37,0,,2022-04-03,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 11 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
261,86612,86612,86889,AFR::CMR::Centre,2022-04-04,2022-04-10,0,39,24,0.0,2022-04-10,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 8 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,Centre
262,86613,86613,88477,AFR::CMR::East,2018-01-01,2018-01-07,0,0,0,,2018-01-07,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
263,86614,86614,88478,AFR::CMR::East,2018-01-08,2018-01-14,0,0,0,,2018-01-14,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
264,86615,86615,88479,AFR::CMR::East,2018-01-15,2018-01-21,0,0,0,,2018-01-21,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
265,86616,86616,88480,AFR::CMR::East,2018-01-22,2018-01-28,0,0,0,,2018-01-28,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
266,86617,86617,88481,AFR::CMR::East,2018-01-29,2018-02-04,0,0,0,,2018-02-04,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
267,86618,86618,88482,AFR::CMR::East,2018-02-05,2018-02-11,0,0,0,,2018-02-11,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
268,86619,86619,88483,AFR::CMR::East,2018-02-12,2018-02-18,0,0,0,,2018-02-18,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
269,86620,86620,88484,AFR::CMR::East,2018-02-19,2018-02-25,0,0,0,,2018-02-25,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
270,86621,86621,88485,AFR::CMR::East,2018-02-26,2018-03-04,0,0,0,,2018-03-04,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
271,86622,86622,88486,AFR::CMR::East,2018-03-05,2018-03-11,0,0,0,,2018-03-11,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
272,86623,86623,88487,AFR::CMR::East,2018-03-12,2018-03-18,0,0,0,,2018-03-18,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
273,86624,86624,88488,AFR::CMR::East,2018-03-19,2018-03-25,0,0,0,,2018-03-25,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
274,86625,86625,88489,AFR::CMR::East,2018-03-26,2018-04-01,0,1,1,0.0,2018-04-01,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
275,86626,86626,88490,AFR::CMR::East,2018-04-02,2018-04-08,0,0,0,,2018-04-08,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
276,86627,86627,88491,AFR::CMR::East,2018-04-09,2018-04-15,0,0,0,,2018-04-15,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
277,86628,86628,88492,AFR::CMR::East,2018-04-16,2018-04-22,0,0,0,,2018-04-22,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
278,86629,86629,88493,AFR::CMR::East,2018-04-23,2018-04-29,0,0,0,,2018-04-29,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
279,86630,86630,88494,AFR::CMR::East,2018-04-30,2018-05-06,0,0,0,,2018-05-06,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
280,86631,86631,88495,AFR::CMR::East,2018-05-07,2018-05-13,0,0,0,,2018-05-13,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
281,86632,86632,88496,AFR::CMR::East,2018-05-14,2018-05-20,0,0,0,,2018-05-20,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
282,86633,86633,88497,AFR::CMR::East,2018-05-21,2018-05-27,0,0,0,,2018-05-27,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
283,86634,86634,88498,AFR::CMR::East,2018-05-28,2018-06-03,0,0,0,,2018-06-03,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
284,86635,86635,88499,AFR::CMR::East,2018-06-04,2018-06-10,0,0,0,,2018-06-10,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
285,86636,86636,88500,AFR::CMR::East,2018-06-11,2018-06-17,0,0,0,,2018-06-17,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
286,86637,86637,88501,AFR::CMR::East,2018-06-18,2018-06-24,0,39,0,,2018-06-24,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
287,86638,86638,88502,AFR::CMR::East,2018-06-25,2018-07-01,0,0,0,,2018-07-01,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
288,86639,86639,88503,AFR::CMR::East,2018-07-02,2018-07-08,0,0,0,,2018-07-08,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
289,86640,86640,88504,AFR::CMR::East,2018-07-09,2018-07-15,0,0,0,,2018-07-15,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
290,86641,86641,88505,AFR::CMR::East,2018-07-16,2018-07-22,0,0,0,,2018-07-22,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
291,86642,86642,88506,AFR::CMR::East,2018-07-23,2018-07-29,1,65,32,3.12,2018-07-29,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
292,86643,86643,88507,AFR::CMR::East,2018-07-30,2018-08-05,0,0,0,,2018-08-05,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
293,86644,86644,88508,AFR::CMR::East,2018-08-06,2018-08-12,0,0,0,,2018-08-12,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
294,86645,86645,88509,AFR::CMR::East,2018-08-13,2018-08-19,0,15,7,0.0,2018-08-19,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
295,86646,86646,88510,AFR::CMR::East,2018-08-27,2018-09-02,0,0,0,,2018-09-02,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
296,86647,86647,88511,AFR::CMR::East,2018-09-03,2018-09-09,0,0,0,,2018-09-09,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
297,86648,86648,88512,AFR::CMR::East,2018-09-10,2018-09-16,0,142,0,,2018-09-16,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
298,86649,86649,88513,AFR::CMR::East,2018-09-17,2018-09-23,0,0,0,,2018-09-23,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
299,86650,86650,88514,AFR::CMR::East,2018-09-24,2018-09-30,0,0,0,,2018-09-30,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
300,86651,86651,88515,AFR::CMR::East,2018-10-01,2018-10-07,0,0,0,,2018-10-07,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
301,86652,86652,88516,AFR::CMR::East,2018-10-08,2018-10-14,0,0,0,,2018-10-14,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
302,86653,86653,88517,AFR::CMR::East,2018-10-15,2018-10-21,0,0,0,,2018-10-21,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
303,86654,86654,88518,AFR::CMR::East,2018-10-22,2018-10-28,0,0,0,,2018-10-28,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
304,86655,86655,88519,AFR::CMR::East,2018-10-29,2018-11-04,0,0,0,,2018-11-04,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
305,86656,86656,88520,AFR::CMR::East,2018-11-05,2018-11-11,0,0,0,,2018-11-11,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,2,East
