,Unnamed: 0,Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database,delete_flag,location_parts
86172,86172,86190,AFR::CMR,2016-03-10,2016-03-16,0,0,0,,2016-03-16,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86173,86173,86191,AFR::CMR,2016-03-17,2016-03-23,0,0,0,,2016-03-23,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86174,86174,86192,AFR::CMR,2016-03-24,2016-03-30,0,0,0,,2016-03-30,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86175,86175,86193,AFR::CMR,2016-03-31,2016-04-06,0,2,1,0.0,2016-04-06,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86176,86176,86194,AFR::CMR,2016-04-07,2016-04-13,0,0,0,,2016-04-13,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86177,86177,86195,AFR::CMR,2016-04-14,2016-04-20,0,0,0,,2016-04-20,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86178,86178,86196,AFR::CMR,2016-04-21,2016-04-27,0,0,0,,2016-04-27,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86179,86179,86197,AFR::CMR,2016-04-28,2016-05-04,0,60,23,0.0,2016-05-04,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86180,86180,86198,AFR::CMR,2016-05-05,2016-05-11,0,21,0,,2016-05-11,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86181,86181,86199,AFR::CMR,2016-05-12,2016-05-18,0,0,0,,2016-05-18,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86182,86182,86200,AFR::CMR,2016-05-19,2016-05-25,0,0,0,,2016-05-25,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86183,86183,86201,AFR::CMR,2016-05-26,2016-06-01,0,0,0,,2016-06-01,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86184,86184,86202,AFR::CMR,2016-06-02,2016-06-08,0,0,0,,2016-06-08,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86185,86185,86203,AFR::CMR,2016-06-09,2016-06-15,0,0,0,,2016-06-15,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86186,86186,86204,AFR::CMR,2016-06-16,2016-06-22,0,0,0,,2016-06-22,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86187,86187,86205,AFR::CMR,2016-06-23,2016-06-29,0,0,0,,2016-06-29,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86188,86188,86206,AFR::CMR,2016-06-30,2016-07-06,0,0,0,,2016-07-06,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86189,86189,86207,AFR::CMR,2016-07-07,2016-07-13,0,0,0,,2016-07-13,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86190,86190,86208,AFR::CMR,2016-07-14,2016-07-20,0,98,40,0.0,2016-07-20,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86191,86191,86209,AFR::CMR,2016-07-21,2016-07-27,0,0,0,,2016-07-27,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86192,86192,86210,AFR::CMR,2016-07-28,2016-08-03,1,67,28,3.57,2016-08-03,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86193,86193,86211,AFR::CMR,2016-08-04,2016-08-10,1,65,20,5.0,2016-08-10,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86194,86194,86212,AFR::CMR,2016-08-11,2016-08-17,0,0,0,,2016-08-17,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86195,86195,86213,AFR::CMR,2016-08-18,2016-08-24,0,92,0,,2016-08-24,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86196,86196,86214,AFR::CMR,2016-08-25,2016-08-31,0,0,0,,2016-08-31,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86197,86197,86215,AFR::CMR,2016-09-01,2016-09-07,0,0,0,,2016-09-07,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86198,86198,86216,AFR::CMR,2016-09-08,2016-09-14,0,0,0,,2016-09-14,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86199,86199,86217,AFR::CMR,2016-09-15,2016-09-21,0,39,0,,2016-09-21,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86200,86200,86218,AFR::CMR,2016-09-22,2016-09-28,0,0,0,,2016-09-28,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86201,86201,86219,AFR::CMR,2016-09-29,2016-10-05,0,0,0,,2016-10-05,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86202,86202,86220,AFR::CMR,2016-10-06,2016-10-12,0,0,0,,2016-10-12,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86203,86203,86221,AFR::CMR,2016-10-13,2016-10-19,0,0,0,,2016-10-19,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86204,86204,86222,AFR::CMR,2016-10-20,2016-10-26,0,32,0,,2016-10-26,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86205,86205,86223,AFR::CMR,2016-10-27,2016-11-02,0,0,0,,2016-11-02,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86206,86206,86224,AFR::CMR,2016-11-03,2016-11-09,0,0,0,,2016-11-09,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86207,86207,86225,AFR::CMR,2016-11-10,2016-11-16,0,33,15,0.0,2016-11-16,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86208,86208,86226,AFR::CMR,2016-11-17,2016-11-23,0,94,0,,2016-11-23,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86209,86209,86227,AFR::CMR,2016-11-24,2016-11-30,0,62,0,,2016-11-30,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 32 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86210,86210,86228,AFR::CMR,2016-12-01,2016-12-07,0,59,14,0.0,2016-12-07,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 27 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86211,86211,86229,AFR::CMR,2016-12-08,2016-12-14,0,0,0,,2016-12-14,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86212,86212,86230,AFR::CMR,2016-12-15,2016-12-21,0,0,0,,2016-12-21,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86213,86213,86231,AFR::CMR,2016-12-22,2016-12-28,0,0,0,,2016-12-28,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86214,86214,86232,AFR::CMR,2018-01-01,2018-01-07,0,0,0,,2018-01-07,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86215,86215,86233,AFR::CMR,2018-01-08,2018-01-14,0,0,0,,2018-01-14,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86216,86216,86234,AFR::CMR,2018-01-15,2018-01-21,0,0,0,,2018-01-21,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86217,86217,86235,AFR::CMR,2018-01-22,2018-01-28,0,0,0,,2018-01-28,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86218,86218,86236,AFR::CMR,2018-01-29,2018-02-04,0,0,0,,2018-02-04,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86219,86219,86237,AFR::CMR,2018-02-05,2018-02-11,0,0,0,,2018-02-11,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86220,86220,86238,AFR::CMR,2018-02-12,2018-02-18,0,1,0,,2018-02-18,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86221,86221,86239,AFR::CMR,2018-02-19,2018-02-25,0,0,0,,2018-02-25,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86222,86222,86240,AFR::CMR,2018-02-26,2018-03-04,0,0,0,,2018-03-04,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86223,86223,86241,AFR::CMR,2018-03-05,2018-03-11,0,0,0,,2018-03-11,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86224,86224,86242,AFR::CMR,2018-03-12,2018-03-18,0,3,0,,2018-03-18,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86225,86225,86243,AFR::CMR,2018-03-19,2018-03-25,0,0,0,,2018-03-25,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86226,86226,86244,AFR::CMR,2018-03-26,2018-04-01,1,54,36,2.78,2018-04-01,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86227,86227,86245,AFR::CMR,2018-04-02,2018-04-08,0,12,0,,2018-04-08,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86228,86228,86246,AFR::CMR,2018-04-09,2018-04-15,0,0,0,,2018-04-15,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86229,86229,86247,AFR::CMR,2018-04-16,2018-04-22,0,6,3,0.0,2018-04-22,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86230,86230,86248,AFR::CMR,2018-04-23,2018-04-29,0,0,0,,2018-04-29,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86231,86231,86249,AFR::CMR,2018-04-30,2018-05-06,0,0,0,,2018-05-06,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86232,86232,86250,AFR::CMR,2018-05-07,2018-05-13,0,18,0,,2018-05-13,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86233,86233,86259,AFR::CMR,2018-07-09,2018-07-15,0,5,0,,2018-07-15,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 13 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86234,86234,86260,AFR::CMR,2018-07-16,2018-07-22,0,70,45,0.0,2018-07-22,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 70 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86235,86235,86261,AFR::CMR,2018-07-23,2018-07-29,1,95,43,2.33,2018-07-29,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 50 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86236,86236,86262,AFR::CMR,2018-07-30,2018-08-05,0,38,11,0.0,2018-08-05,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 33 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86237,86237,86264,AFR::CMR,2018-08-13,2018-08-19,0,52,0,,2018-08-19,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 15 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86238,86238,86265,AFR::CMR,2018-08-27,2018-09-02,1,38,24,4.17,2018-09-02,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 16 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86239,86239,86266,AFR::CMR,2018-09-03,2018-09-09,0,28,0,,2018-09-09,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 7 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86240,86240,86267,AFR::CMR,2018-09-10,2018-09-16,0,51,0,,2018-09-16,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 51 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86241,86241,86268,AFR::CMR,2018-09-17,2018-09-23,4,245,130,3.08,2018-09-23,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 34 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86242,86242,86269,AFR::CMR,2018-09-24,2018-09-30,0,52,32,0.0,2018-09-30,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 52 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86243,86243,86270,AFR::CMR,2018-10-01,2018-10-07,0,56,16,0.0,2018-10-07,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 44 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86244,86244,86271,AFR::CMR,2018-10-08,2018-10-14,0,0,0,,2018-10-14,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 49 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86245,86245,86272,AFR::CMR,2018-10-15,2018-10-21,0,99,0,,2018-10-21,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 99 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86246,86246,86273,AFR::CMR,2018-10-22,2018-10-28,0,102,0,,2018-10-28,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 102 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86247,86247,86274,AFR::CMR,2018-10-29,2018-11-04,0,101,0,,2018-11-04,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 101 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86248,86248,86275,AFR::CMR,2018-11-05,2018-11-11,0,0,0,,2018-11-11,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 91 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86249,86249,86276,AFR::CMR,2018-11-12,2018-11-18,0,51,0,,2018-11-18,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 51 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86250,86250,86277,AFR::CMR,2018-11-19,2018-11-25,0,33,14,0.0,2018-11-25,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 30 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86251,86251,86278,AFR::CMR,2018-11-26,2018-12-02,0,22,0,,2018-12-02,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 11 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86252,86252,86279,AFR::CMR,2018-12-03,2018-12-09,1,47,27,3.7,2018-12-09,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86253,86253,86280,AFR::CMR,2018-12-10,2018-12-16,0,0,0,,2018-12-16,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86254,86254,86281,AFR::CMR,2018-12-17,2018-12-23,0,32,20,0.0,2018-12-23,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86255,86255,86282,AFR::CMR,2018-12-24,2018-12-30,0,0,0,,2018-12-30,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86256,86256,86283,AFR::CMR,2018-12-31,2019-01-06,0,0,0,,2019-01-06,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86257,86257,86284,AFR::CMR,2019-01-07,2019-01-13,0,26,0,,2019-01-13,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86258,86258,86285,AFR::CMR,2019-01-14,2019-01-20,0,14,5,0.0,2019-01-20,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86259,86259,86286,AFR::CMR,2019-01-21,2019-01-27,0,25,15,0.0,2019-01-27,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86260,86260,86287,AFR::CMR,2019-01-28,2019-02-03,0,50,21,0.0,2019-02-03,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86261,86261,86288,AFR::CMR,2019-02-04,2019-02-10,0,0,0,,2019-02-10,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86262,86262,86289,AFR::CMR,2019-02-11,2019-02-17,0,0,0,,2019-02-17,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86263,86263,86290,AFR::CMR,2019-02-18,2019-02-24,0,22,5,0.0,2019-02-24,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86264,86264,86291,AFR::CMR,2019-02-25,2019-03-03,0,31,19,0.0,2019-03-03,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86265,86265,86292,AFR::CMR,2019-03-04,2019-03-10,0,62,30,0.0,2019-03-10,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 8 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86266,86266,86293,AFR::CMR,2019-03-11,2019-03-17,0,61,0,,2019-03-17,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 18 cases, 0 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86267,86267,86294,AFR::CMR,2019-03-18,2019-03-24,0,50,0,,2019-03-24,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 1 deaths | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86268,86268,86295,AFR::CMR,2019-03-25,2019-03-31,0,3,0,,2019-03-31,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 8 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86269,86269,86296,AFR::CMR,2019-04-01,2019-04-07,1,40,24,4.17,2019-04-07,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
86270,86270,86297,AFR::CMR,2019-04-08,2019-04-14,1,51,26,3.85,2019-04-14,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases | Adjusted synthetic outcome counts for dashboard environmental trend testing.",JHU,0,1
